PSID,year,DPROVI,DKABUP,y,CAPITAL,MATERIAL,va,l,k,m,i
40332,2014,31,74.0,14.983688,18412.699,1100395.5,14.323822,3.2958369,11.125895,14.25099,0.0
40332,2015,31,74.0,14.138014,24529.059,507714.75,13.802011,3.2188759,10.177324,13.280426,8.7187223
40333,2011,31,75.0,17.672335,165542.61,21574896.0,16.62426,4.2904596,11.921439,16.912109,0.0
40333,2012,31,75.0,17.315813,0.0,7858535.0,16.366917,4.0253515,11.407565,16.576521,0.0
40371,2011,31,75.0,13.851951,0.0,545968.25,12.626711,2.9957323,9.268609,13.258419,0.0
40371,2012,31,75.0,13.773407,0.0,497275.38,12.685283,3.0910425,9.1169081,13.165776,0.0
40371,2013,31,75.0,13.981956,0.0,314929.03,13.289467,3.2188759,7.0030656,12.697088,0.0
40371,2014,31,75.0,14.778893,0.0,1213731.8,14.119027,3.0910425,7.7740149,14.046196,0.0
40371,2015,31,75.0,14.809319,0.0,1701020.9,14.023785,3.0910425,8.1942291,14.383724,0.0
40374,2011,31,74.0,15.090908,58303.234,1648577.3,14.022021,3.6888795,9.9073801,14.353434,0.0
40374,2012,31,74.0,14.693044,6995.8408,1356026.6,13.486701,3.9512436,9.9522781,14.173494,0.0
40374,2013,31,74.0,14.996959,6276.7144,1874564.9,13.570239,4.0073333,9.7225647,14.468218,0.0
40374,2014,31,74.0,14.83312,5940.8335,1789115.3,13.740194,4.0253515,10.596635,14.421948,0.0
40374,2015,31,74.0,15.743628,6000.3608,4383322.0,14.958095,4.0253515,10.021937,15.318034,4.0864358
40379,2011,31,75.0,16.874298,0.0,9603202.0,15.805413,5.4722705,9.1173477,16.136826,0.0
40380,2011,31,71.0,14.447131,0.0,266770.0,13.823031,3.6109178,8.9980135,12.795505,0.0
40380,2012,31,71.0,14.376358,0.0,265913.25,13.858856,3.6109178,8.8536654,12.759915,0.0
40380,2013,31,71.0,14.565902,0.0,266486.41,14.074883,3.2580965,8.888895,12.617603,0.0
40380,2014,31,71.0,14.367128,0.0,242810.97,14.202509,3.583519,8.9105854,12.458364,0.0
40380,2015,31,71.0,14.263177,0.0,252056.56,14.251922,3.583519,8.154213,12.555614,0.0
40399,2011,31,74.0,17.925005,81378.039,33633168.0,16.603514,6.212606,13.248042,17.401644,0.0
40399,2012,31,74.0,18.300541,77949.906,29185464.0,17.567049,6.9127426,12.85782,17.259802,0.0
40399,2013,31,74.0,17.15082,91037.625,5140155.5,16.58252,6.212606,11.852251,15.527292,9.4794292
40399,2014,31,74.0,17.096764,86413.492,4830449.5,16.875107,6.1923623,12.304311,15.464253,0.0
40399,2015,31,74.0,16.959988,87279.359,4447720.0,16.874207,6.1923623,13.794491,15.550267,6.7637315
40409,2011,31,71.0,15.578035,2439.2556,4061144.0,13.899435,3.3322046,8.6995144,15.238174,0.0
40409,2012,31,71.0,14.720003,2336.4995,854323.0,13.986511,3.3322046,6.3171649,13.679263,0.0
40409,2013,31,71.0,15.448612,2151.3379,1825069.4,14.598952,3.3322046,7.1244783,14.438328,0.0
40409,2014,31,71.0,15.020056,2042.0635,1569329.6,14.360189,3.3322046,7.0867381,14.287358,0.0
40409,2015,31,71.0,15.050481,2062.5251,2199383.5,14.264947,3.3322046,7.5065918,14.624887,3.0185533
40439,2011,31,75.0,14.024188,0.0,678387.38,12.733775,3.0445225,8.6827078,13.479428,0.0
40439,2012,31,75.0,13.610397,0.0,239538.89,12.871721,3.0445225,9.4081249,12.579002,0.0
40439,2013,31,75.0,14.115205,0.0,406857.38,13.293442,3.1354942,9.5989981,13.064194,0.0
40439,2014,31,75.0,13.479374,0.0,87982.328,13.291299,3.0445225,8.738575,11.695523,0.0
40439,2015,31,75.0,13.231084,0.0,0.0,13.344146,2.9957323,10.102339,10.503253,0.0
40600,2011,31,75.0,14.734233,0.0,622146.5,13.665347,3.3322046,10.810092,13.996758,0.0
40600,2012,31,75.0,14.720003,0.0,452904.0,13.986511,3.3322046,10.244201,13.679263,0.0
40799,2013,32,73.0,17.8976,0.0,32449300.0,16.537836,6.3902407,13.292184,17.334375,0.0
40799,2015,32,73.0,16.044386,147372.75,473500.81,16.071287,5.9242558,14.026003,14.128687,0.0
40838,2011,32,73.0,15.37232,0.0,1271642.6,14.303434,3.9702919,9.0618401,14.634847,0.0
40838,2012,32,73.0,15.194595,36868.199,3460967.8,12.799586,4.0943446,7.6962128,15.058399,10.515104
40838,2013,32,73.0,16.330788,41095.316,3549096.0,15.594384,4.1743875,11.184422,15.135163,8.3492756
40838,2014,32,73.0,17.85523,4603.1748,0.0,17.851143,4.3820267,8.2940493,8.5724039,0.0
40838,2015,32,73.0,15.511001,96546.055,2881319.0,14.683352,4.0253515,10.505177,15.110576,11.428923
40841,2011,32,4.0,14.660125,7394.5562,1002704.4,13.591239,3.2580965,8.679822,13.922651,0.0
40841,2012,32,4.0,15.884494,481.40244,7310341.0,12.575711,3.713572,10.895961,15.828548,0.0
40841,2013,32,4.0,16.506828,0.0,10395133.0,14.462382,4.1743875,10.788659,16.181486,0.0
40841,2014,32,4.0,14.945948,0.0,1452232.6,14.286081,3.2580965,7.9776249,14.21325,0.0
40841,2015,32,4.0,14.976373,0.0,2035274.5,14.190839,3.2580965,8.3977337,14.550778,0.0
40842,2011,32,4.0,19.285723,358704.19,105689432.0,18.216837,7.2668276,13.36816,18.548248,0.0
40842,2012,32,4.0,17.662386,22770.199,7712744.0,17.087284,7.5868034,10.107978,16.248301,0.0
40842,2013,32,4.0,15.987608,20965.719,2163868.5,15.137949,3.871201,7.2370591,14.977324,0.0
40842,2014,32,4.0,15.559052,19900.793,1860653.5,14.899186,3.871201,7.1989312,14.826354,0.0
40842,2015,32,4.0,15.589478,20100.201,2607668.8,14.803944,3.871201,7.6192336,15.163883,5.2953539
40845,2011,32,4.0,18.472521,36024.762,47658100.0,17.403635,6.4536252,11.926359,17.735046,0.0
40845,2012,32,4.0,17.327456,186851.86,7889231.5,16.417732,6.5861716,15.938011,16.543941,11.923889
40845,2013,32,4.0,16.364902,172044.31,2401696.0,15.515244,4.2484951,13.148992,15.354618,0.0
40845,2014,32,4.0,15.936346,163305.56,2065155.4,15.27648,4.2484951,13.110892,15.203649,0.0
40845,2015,32,4.0,15.966771,164941.89,2894273.5,15.181238,4.2484951,13.530969,15.541177,7.4002099
40848,2012,32,73.0,14.331312,1020.2321,822201.69,13.319349,3.0910425,8.9678869,13.656097,0.0
40848,2014,32,73.0,14.178001,1363.9445,679133.38,13.486664,3.1354942,9.7225647,13.478185,0.0
40848,2015,32,73.0,14.299222,116.52906,732951.06,13.870615,3.0445225,9.4980726,13.565609,0.0
40851,2011,32,73.0,14.68726,0.0,1391714.5,13.26827,3.8501475,9.5167952,14.224339,0.0
40851,2012,32,73.0,14.443784,10677.748,768168.88,13.597417,3.9702919,8.0737143,13.580169,9.2759171
40851,2013,32,73.0,17.502625,0.0,28415690.0,15.504767,4.7273879,9.8000145,17.16696,0.0
40851,2014,32,73.0,16.341021,34894.109,7374402.5,15.404468,6.2105999,10.920004,15.840063,10.460073
40851,2015,32,73.0,16.395992,0.0,8380384.0,15.617306,6.2146082,10.583398,15.966143,0.0
